STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_em,Employment indicator,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2010,,4596,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2011,,4663,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2012,,4702,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2013,,4749,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2014,,4792,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2015,,4834,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2016,,4890,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2017,,4970,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2018,,5021,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2019,,5059,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2020,,5081,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2021,,5118,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2022,,5165,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2023,,5242,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2024,,5240,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SE,Sweden,2025,,5272,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2009,,990,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2010,,989,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2011,,975,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2012,,978,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2013,,971,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2014,,970,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2015,,971,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2016,,966,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2017,,989,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2018,,994,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2019,,997,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2020,,998,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2021,,992,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2022,,994,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2023,,994,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2024,,1002,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SI,Slovenia,2025,,1002,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2009,,2729,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2010,,2747,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2011,,2718,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2012,,2747,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2013,,2759,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2014,,2763,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2015,,2778,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2016,,2796,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2017,,2783,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2018,,2768,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2019,,2763,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2020,,2735,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2021,,2698,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2022,,2716,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2023,,2708,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2024,,2693,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,SK,Slovakia,2025,,2679,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2009,,22098,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2010,,23062,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2011,,24161,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2012,,24825,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2013,,25690,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2014,,26347,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2015,,27133,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2016,,27983,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2017,,29006,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2018,,29575,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2019,,29896,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2020,,28669,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2021,,30317,,b,break in time series,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2022,,31681,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2023,,32050,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2024,,32547,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,ACT,Persons in the labour force,T,Total,Y20-64,From 20 to 64 years,THS_PER,Thousand persons,TR,Türkiye,2025,,32313,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2009,,68.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2010,,68.8,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2011,,69.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2012,,69.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2013,,70.0,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2014,,70.1,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2015,,70.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2016,,70.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2017,,71.4,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2018,,71.7,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2019,,72.4,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2020,,70.6,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2021,,71.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2022,,73.4,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2023,,73.3,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2024,,73.9,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,AT,Austria,2025,,74.2,,,,,
dataflow,ESTAT:LFSI_EMP_A(1.0),Employment and labour force by sex and age - annual data,A,Annual,EMP_LFS,Total employment (resident population concept - LFS),F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,BA,Bosnia and Herzegovina,2021,,39.1,,,,,
